Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/result/2af1e0da-c782-4c0a-bac9-2e861aa67781,1,0,18.267387997184414,18.267387997184414,18.267387997184414,18.267387997184414,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/2e25b362-689d-4f05-85fc-a0691d2087f8,1,0,16.62564999787719,16.62564999787719,16.62564999787719,16.62564999787719,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/2eeb5a44-ded4-45b5-908d-5edc0f9910bd,1,0,18.053947998851072,18.053947998851072,18.053947998851072,18.053947998851072,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/30961b88-385f-4327-9de4-266b44605413,1,0,16.90880299793207,16.90880299793207,16.90880299793207,16.90880299793207,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/334e76d2-c764-455d-9e5d-821fde646604,1,0,18.869501000153832,18.869501000153832,18.869501000153832,18.869501000153832,16.0,0.008487397916792296,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/result/34084ee4-66d4-4170-ad8d-8ed5a1052134,1,0,17.022820997226518,17.022820997226518,17.022820997226518,17.022820997226518,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/365c9c10-3a43-4c43-8a32-fbd6153b7f40,1,0,18.38779500030796,18.38779500030796,18.38779500030796,18.38779500030796,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/383fadbc-8fae-47fb-8560-8a735c7e15be,1,0,17.494155999884242,17.494155999884242,17.494155999884242,17.494155999884242,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/3c5bddd3-1148-4161-b36c-8586264c6ca8,1,0,18.338619000132894,18.338619000132894,18.338619000132894,18.338619000132894,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/3d54ca7e-bdc9-4cd0-af1d-946e34e0c0d3,1,0,17.011421001370763,17.011421001370763,17.011421001370763,17.011421001370763,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/3e5e924c-8ff7-4bb4-9868-698d9d620a44,1,0,16.57774100021925,16.57774100021925,16.57774100021925,16.57774100021925,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/3e60d569-5945-4e08-a251-b5b69402cb1f,1,0,16.534430000319844,16.534430000319844,16.534430000319844,16.534430000319844,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/3e67c1a5-30b3-478e-b524-d9c63f23c2a0,1,0,16.754816999309696,16.754816999309696,16.754816999309696,16.754816999309696,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/3e9470fd-2930-4d1f-8ed5-8425eadcf138,1,0,20.395048002683325,20.395048002683325,20.395048002683325,20.395048002683325,16.0,0.008487397916792296,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/result/404fc4ec-762a-47b9-a3df-8469198ee484,1,0,17.197105000377633,17.197105000377633,17.197105000377633,17.197105000377633,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/4069e503-0879-4c32-a81b-d09caae5f17b,1,0,21.689257999241818,21.689257999241818,21.689257999241818,21.689257999241818,16.0,0.008487397916792296,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/result/426045d4-73e2-4e1c-8c01-94e634c128a7,1,0,19.087471999228,19.087471999228,19.087471999228,19.087471999228,16.0,0.008487397916792296,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/result/4816428b-4f37-4399-a6b7-865348dce7a6,1,0,22.85870899868314,22.85870899868314,22.85870899868314,22.85870899868314,16.0,0.008487397916792296,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/result/48dca4ef-97ae-41bb-b5a2-c26e134c4c75,1,0,16.418789000454126,16.418789000454126,16.418789000454126,16.418789000454126,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/49afde60-07d6-41e0-a309-4a6a675378a2,1,0,16.922655999223934,16.922655999223934,16.922655999223934,16.922655999223934,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/4a6ce3ae-3fe2-474a-a185-c0c13f5838fb,1,0,16.575702997215558,16.575702997215558,16.575702997215558,16.575702997215558,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/4bdf9099-fe17-4126-a0c7-90a018966b78,1,0,56.423499998345505,56.423499998345505,56.423499998345505,56.423499998345505,16.0,0.008487397916792296,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/result/4c8d5afa-8ad7-4eb6-943e-6546013c5721,1,0,16.56843800083152,16.56843800083152,16.56843800083152,16.56843800083152,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/4cc19de5-b6e1-427b-be67-f2500ea9a9f1,1,0,17.566477003128966,17.566477003128966,17.566477003128966,17.566477003128966,122.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/4d6abca2-8f34-4043-aa3e-c79aa82baae8,1,0,23.07920400198782,23.07920400198782,23.07920400198782,23.07920400198782,16.0,0.008487397916792296,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/result/50b43117-9a1d-460b-ab1b-0096aa9deb56,1,0,17.036705001373775,17.036705001373775,17.036705001373775,17.036705001373775,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/5373cced-218a-41fc-a2b0-a752a0b3c8f5,1,0,19.34007400268456,19.34007400268456,19.34007400268456,19.34007400268456,16.0,0.008487397916792296,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/result/53cf9d01-3a90-46b9-bb5b-3fa509e45035,1,0,18.290318999788724,18.290318999788724,18.290318999788724,18.290318999788724,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
