Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728475683,5,,Aggregated,3.300000,0.000000,30,31,36,41,59,170,1500,1600,1600,1600,1600,95,0,30,71.15778620002521,16.41852399916388,1578.4757750006975,34.294736842105266
1728475684,5,,Aggregated,3.200000,0.000000,30,32,39,41,74,170,1500,1600,1600,1600,1600,97,0,30,70.87826572166433,16.41852399916388,1578.4757750006975,34.2680412371134
1728475685,5,,Aggregated,3.100000,0.000000,30,33,40,47,83,170,940,1500,1600,1600,1600,101,0,30,87.61291722774979,16.41852399916388,1578.4757750006975,34.554455445544555
1728475686,5,,Aggregated,3.200000,0.000000,30,33,40,47,83,170,940,1500,1600,1600,1600,105,0,30,85.07438518101394,16.41852399916388,1578.4757750006975,34.17142857142857
1728475687,5,,Aggregated,3.200000,0.000000,30,32,40,46,83,170,940,1500,1600,1600,1600,107,0,30,84.02788982252405,16.41852399916388,1578.4757750006975,34.149532710280376
1728475688,5,,Aggregated,3.100000,0.000000,30,33,40,49,96,380,940,1500,1600,1600,1600,109,0,30,89.21371504596067,16.41852399916388,1578.4757750006975,34.440366972477065
1728475689,5,,Aggregated,3.000000,0.000000,30,34,46,57,170,650,940,1500,1600,1600,1600,114,0,30,104.0121280878163,16.41852399916388,1578.4757750006975,34.228070175438596
1728475690,5,,Aggregated,3.000000,0.000000,30,34,46,54,170,650,940,1500,1600,1600,1600,116,0,30,102.57182039662564,16.41852399916388,1578.4757750006975,33.91379310344828
1728475691,5,,Aggregated,2.900000,0.000000,30,34,46,57,170,650,940,1500,1600,1600,1600,120,0,30,100.4986815833945,16.41852399916388,1578.4757750006975,34.45
1728475692,5,,Aggregated,2.900000,0.000000,30,33,44,54,110,630,940,1500,1600,1600,1600,124,0,30,98.0057047339752,16.41852399916388,1578.4757750006975,33.854838709677416
1728475693,5,,Aggregated,2.800000,0.000000,30,34,44,54,110,630,940,1500,1600,1600,1600,125,0,30,97.58100357610965,16.41852399916388,1578.4757750006975,33.984
1728475694,5,,Aggregated,2.900000,0.000000,30,34,41,52,110,630,940,1500,1600,1600,1600,129,0,30,95.48125772875379,16.41852399916388,1578.4757750006975,34.21705426356589
1728475695,5,,Aggregated,2.900000,0.000000,30,33,41,51,96,630,940,1500,1600,1600,1600,133,0,30,93.23577698501995,16.187018998607527,1578.4757750006975,33.92481203007519
1728475696,5,,Aggregated,2.900000,0.000000,30,33,41,51,96,630,940,1500,1600,1600,1600,136,0,30,91.91414505887545,16.187018998607527,1578.4757750006975,34.029411764705884
1728475697,5,,Aggregated,3.000000,0.000000,30,33,41,51,96,630,940,1500,1600,1600,1600,140,0,30,89.98155426434096,16.187018998607527,1578.4757750006975,34.0
1728475699,5,,Aggregated,2.900000,0.000000,30,32,40,49,96,590,940,1500,1600,1600,1600,142,0,30,88.9524581408795,16.187018998607527,1578.4757750006975,33.74647887323944
1728475700,5,,Aggregated,3.100000,0.000000,30,33,41,52,110,590,940,1500,1600,1600,1600,145,0,30,91.94189945523374,16.187018998607527,1578.4757750006975,34.08275862068965
1728475701,5,,Aggregated,3.300000,0.000000,30,34,44,52,160,590,940,1500,1600,1600,1600,150,0,30,91.55580249340953,16.187018998607527,1578.4757750006975,33.93333333333333
1728475702,5,,Aggregated,3.100000,0.000000,30,33,41,52,140,590,850,1500,1600,1600,1600,153,0,30,90.1692470262098,16.187018998607527,1578.4757750006975,33.80392156862745
1728475703,5,,Aggregated,3.400000,0.000000,30,33,44,52,140,590,850,1500,1600,1600,1600,156,0,30,89.30448316030565,16.187018998607527,1578.4757750006975,33.8974358974359
1728475704,5,,Aggregated,3.200000,0.000000,30,33,44,52,140,590,850,1500,1600,1600,1600,160,0,30,87.87980015003996,16.187018998607527,1578.4757750006975,33.875
1728475705,5,,Aggregated,3.100000,0.000000,30,33,41,51,110,380,850,1500,1600,1600,1600,163,0,30,86.70085199391794,16.187018998607527,1578.4757750006975,33.75460122699386
1728475706,5,,Aggregated,3.200000,0.000000,30,32,41,49,110,380,850,1500,1600,1600,1600,166,0,30,85.59658739765169,16.187018998607527,1578.4757750006975,33.8433734939759
1728475707,5,,Aggregated,3.000000,0.000000,30,32,40,49,110,380,850,1500,1600,1600,1600,170,0,30,84.17831452949459,16.187018998607527,1578.4757750006975,33.8235294117647
1728475708,5,,Aggregated,3.200000,0.000000,30,32,40,48,96,380,850,1500,1600,1600,1600,173,0,30,83.1628925607535,16.187018998607527,1578.4757750006975,33.71098265895954
1728475709,5,,Aggregated,3.100000,0.000000,30,32,40,47,96,380,850,1500,1600,1600,1600,176,0,30,82.18298207963348,16.187018998607527,1578.4757750006975,33.79545454545455
1728475710,5,,Aggregated,3.000000,0.000000,30,32,40,48,96,380,850,1500,1600,1600,1600,180,0,30,81.16124131118139,16.187018998607527,1578.4757750006975,33.77777777777778
1728475711,5,,Aggregated,3.300000,0.000000,30,32,40,47,96,350,850,1500,1600,1600,1600,182,0,30,80.46585153851493,16.187018998607527,1578.4757750006975,33.582417582417584
1728475712,5,,Aggregated,3.300000,0.000000,30,32,40,47,96,350,850,1500,1600,1600,1600,184,0,30,79.96762585330346,16.187018998607527,1578.4757750006975,33.76086956521739
1728475713,5,,Aggregated,3.000000,0.000000,30,32,39,46,96,350,850,1500,1600,1600,1600,188,0,30,78.86595694153003,16.187018998607527,1578.4757750006975,33.744680851063826
1728475714,5,,Aggregated,3.200000,0.000000,30,31,39,46,90,350,850,1500,1600,1600,1600,192,0,30,77.73374749484674,16.187018998607527,1578.4757750006975,33.729166666666664
