Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728472679,55,,Aggregated,10.444444,0.000000,600,740,890,1100,1600,1900,2600,2600,2700,2700,2700,141,0,600.0,757.0612122341272,51.50223199962056,2687.44600699938,39.58156028368794
1728472681,60,,Aggregated,13.100000,0.000000,600,750,950,1300,1600,2000,2700,2800,2800,2800,2800,143,0,600.0,785.2730056714078,51.50223199962056,2788.913295000384,39.51748251748252
1728472682,65,,Aggregated,13.500000,0.000000,610,780,1000,1300,1800,2600,3400,3400,3400,3400,3400,146,0,600.0,839.4445026987254,51.50223199962056,3447.3165609997523,40.49315068493151
1728472683,70,,Aggregated,12.300000,0.000000,640,870,1500,1600,2800,4800,5300,5300,5500,5500,5500,158,0,630.0,1151.2507606709698,51.50223199962056,5537.831671001186,45.43037974683544
1728472684,75,,Aggregated,10.900000,0.000000,640,890,1500,1600,3400,4900,5400,5500,5600,5600,5600,161,0,640.0,1232.4359828323752,51.50223199962056,5568.91806099884,45.515527950310556
1728472685,80,,Aggregated,11.800000,0.000000,680,1300,1800,2700,5500,6500,6500,6600,6600,6600,6600,176,0,680.0,1682.7249159886871,51.50223199962056,6576.95057300225,50.3125
1728472686,85,,Aggregated,11.000000,0.000000,790,1700,3400,4900,6500,6500,6600,6700,6800,6800,6800,198,0,790.0,2085.9121928939626,51.50223199962056,6822.357862001809,53.12626262626262
1728472687,90,,Aggregated,11.000000,0.000000,810,1900,3400,4800,6500,6500,6600,6700,6800,6800,6800,203,0,810.0,2108.5390356354837,51.50223199962056,6822.357862001809,53.80788177339902
1728472688,95,,Aggregated,9.400000,0.000000,1200,2800,4500,5300,6500,6800,9600,9600,9700,9700,9700,226,0,1100.0,2460.2427220088753,51.50223199962056,9691.10688300134,53.650442477876105
1728472691,100,,Aggregated,8.500000,0.000000,1500,3200,5500,6500,7400,8900,9600,10000,10000,10000,10000,244,0,1500.0,2896.1373706393774,51.50223199962056,9996.717851998255,53.381147540983605
1728472692,100,,Aggregated,8.500000,0.000000,2600,4700,5500,6500,6800,8100,9600,10000,10000,10000,10000,284,0,2500.0,3197.725781197208,51.50223199962056,9996.717851998255,55.61971830985915
1728472693,100,,Aggregated,8.400000,0.000000,2900,4500,5300,5900,6800,8000,9600,9700,10000,10000,10000,310,0,2900.0,3221.2632258000326,51.50223199962056,9996.717851998255,53.50322580645161
1728472695,100,,Aggregated,12.600000,0.000000,2900,4500,5300,5700,6700,8000,9600,9700,10000,10000,10000,337,0,2900.0,3238.078618872408,51.50223199962056,9996.717851998255,54.089020771513354
1728472696,100,,Aggregated,15.200000,0.000000,2900,3900,4900,5500,6600,7900,9600,9700,10000,10000,10000,366,0,2900.0,3206.611971907112,51.50223199962056,9996.717851998255,53.068306010928964
1728472697,100,,Aggregated,17.400000,0.000000,2900,3400,4800,5500,6600,7900,9600,9700,10000,10000,10000,394,0,2900.0,3226.574978835019,51.50223199962056,9996.717851998255,55.04060913705584
1728472698,100,,Aggregated,15.600000,0.000000,2900,3400,4800,5500,6600,7900,9600,9600,10000,10000,10000,407,0,2900.0,3221.350936756758,51.50223199962056,9996.717851998255,54.24078624078624
1728472701,100,,Aggregated,19.000000,0.000000,2900,3800,4700,5300,6600,7900,9600,9600,10000,10000,10000,427,0,2900.0,3253.8435715925034,51.50223199962056,9996.717851998255,53.831381733021075
1728472702,100,,Aggregated,18.100000,0.000000,3000,4100,4600,5000,6600,7800,8900,9600,10000,10000,10000,465,0,3000.0,3336.3127907483517,51.50223199962056,9996.717851998255,56.090322580645164
1728472703,100,,Aggregated,20.000000,0.000000,3100,4100,4600,4900,6600,7400,8900,9600,10000,10000,10000,487,0,3100.0,3362.10806678435,51.50223199962056,9996.717851998255,55.3264887063655
1728472705,100,,Aggregated,19.700000,0.000000,3300,4100,4500,4800,6500,7000,8900,9600,10000,10000,10000,524,0,3300.0,3417.7037268358395,51.50223199962056,9996.717851998255,53.92557251908397
1728472706,100,,Aggregated,17.500000,0.000000,3300,4000,4400,4800,6500,6800,8900,9600,10000,10000,10000,550,0,3300.0,3419.8620700963393,51.50223199962056,9996.717851998255,52.54
1728472708,100,,Aggregated,19.100000,0.000000,3200,3900,4400,4700,6500,6800,8900,9600,10000,10000,10000,593,0,3200.0,3381.29177891905,51.50223199962056,9996.717851998255,51.192242833052276
1728472709,100,,Aggregated,16.800000,0.000000,3100,3900,4300,4700,6500,6800,8900,9600,10000,10000,10000,610,0,3100.0,3355.9454077098358,51.50223199962056,9996.717851998255,50.6672131147541
1728472711,100,,Aggregated,19.300000,0.000000,3100,3900,4200,4600,6500,6800,8900,9600,10000,10000,10000,637,8,3100.0,3338.6576181774253,51.50223199962056,9996.717851998255,49.86970172684458
1728472713,100,,Aggregated,20.100000,0.100000,3100,3800,4200,4500,6500,6700,8900,9600,10000,10000,10000,662,11,3100.0,3333.688993132965,51.50223199962056,9996.717851998255,48.83232628398792
1728472714,100,,Aggregated,19.100000,1.100000,3100,3800,4100,4400,5800,6700,8100,9600,10000,10000,10000,727,20,3100.0,3314.919812188474,51.50223199962056,9996.717851998255,47.327372764786794
1728472716,100,,Aggregated,19.700000,1.200000,3100,3800,4100,4400,5700,6700,8100,9600,10000,10000,10000,731,21,3100.0,3309.8951515526905,51.50223199962056,9996.717851998255,47.27359781121751
1728472719,100,,Aggregated,19.200000,2.000000,3100,3800,4100,4400,5600,6700,8000,9600,10000,10000,10000,772,29,3100.0,3287.4754351593465,51.50223199962056,9996.717851998255,46.27849740932643
1728472720,100,,Aggregated,15.900000,2.300000,3100,3800,4100,4300,5500,6600,8000,9600,10000,10000,10000,825,34,3100.0,3288.675003905473,51.50223199962056,9996.717851998255,45.57212121212121
