Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/result/04f2de6b-de04-486c-b8d6-4cec6b50d94e,1,0,248.98684700019658,248.98684700019658,248.98684700019658,248.98684700019658,16.0,0.008340515818463285,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/result/059cf682-daac-497b-8fb0-d42872c95475,1,0,2183.002462999866,2183.002462999866,2183.002462999866,2183.002462999866,16.0,0.008340515818463285,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/result/061110c1-1ad8-46bc-a04e-7911e2ba81a5,1,0,667.5166370005172,667.5166370005172,667.5166370005172,667.5166370005172,16.0,0.008340515818463285,0.0,670,670,670,670,670,670,670,670,670,670,670
GET,/result/064eb694-f179-453b-a7e6-358635657ccd,1,0,1954.3164579990844,1954.3164579990844,1954.3164579990844,1954.3164579990844,16.0,0.008340515818463285,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/result/06642e61-d616-44d6-a613-aee1c4dbdf93,1,0,432.5798450008733,432.5798450008733,432.5798450008733,432.5798450008733,20.0,0.008340515818463285,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/result/08388450-28a6-46d9-8442-fb87368aef30,1,0,833.1668469982105,833.1668469982105,833.1668469982105,833.1668469982105,16.0,0.008340515818463285,0.0,830,830,830,830,830,830,830,830,830,830,830
GET,/result/0846fd91-4bcf-47be-b2b3-25ffc419ca29,1,0,558.460809999815,558.460809999815,558.460809999815,558.460809999815,16.0,0.008340515818463285,0.0,560,560,560,560,560,560,560,560,560,560,560
GET,/result/08674510-b929-4619-b5fb-9c69c62dd389,1,0,232.67300699808402,232.67300699808402,232.67300699808402,232.67300699808402,16.0,0.008340515818463285,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/result/08e19b0c-7d7b-43d0-8578-c7deba82f9ed,1,0,23.567433996504406,23.567433996504406,23.567433996504406,23.567433996504406,16.0,0.008340515818463285,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/result/093f71f5-261d-4fef-be57-4a951f1ffe78,1,0,494.47887600035756,494.47887600035756,494.47887600035756,494.47887600035756,20.0,0.008340515818463285,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/result/094c5fe4-92a8-4963-977e-f649d091a97f,1,0,745.1664410000376,745.1664410000376,745.1664410000376,745.1664410000376,16.0,0.008340515818463285,0.0,750,750,750,750,750,750,750,750,750,750,750
GET,/result/0954bad9-748f-46ed-acc9-a8c3de29abc7,1,0,577.6356200003647,577.6356200003647,577.6356200003647,577.6356200003647,20.0,0.008340515818463285,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/result/09bce783-d8b2-4234-8356-61aaa8550f08,1,0,637.9208090002066,637.9208090002066,637.9208090002066,637.9208090002066,20.0,0.008340515818463285,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,/result/09d87e11-df9a-4ad0-9219-da6fd811d9ad,1,0,1931.7672990000574,1931.7672990000574,1931.7672990000574,1931.7672990000574,16.0,0.008340515818463285,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/result/0a06e2ab-30bc-4e40-9e69-b659c28e3ab5,1,0,587.5934119976591,587.5934119976591,587.5934119976591,587.5934119976591,20.0,0.008340515818463285,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/result/0a1acfe3-3218-4813-b5f3-7cd7852c6c9d,1,0,615.3323790022114,615.3323790022114,615.3323790022114,615.3323790022114,16.0,0.008340515818463285,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/result/0a99cfc5-b0fd-4e96-961a-a7972c0f1c45,1,0,2144.552064000891,2144.552064000891,2144.552064000891,2144.552064000891,16.0,0.008340515818463285,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/result/0aa4306f-d7fb-4194-ac4b-38bd7163b5a3,1,0,621.7096239997772,621.7096239997772,621.7096239997772,621.7096239997772,20.0,0.008340515818463285,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/result/0acebc51-5cc0-4106-926b-3fdd01e851ba,1,0,255.38742700155126,255.38742700155126,255.38742700155126,255.38742700155126,122.0,0.008340515818463285,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/result/0b13a073-d0bd-458c-8a78-0f042617ba20,1,0,271.84131799731404,271.84131799731404,271.84131799731404,271.84131799731404,16.0,0.008340515818463285,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/result/0b1ce7a7-16a4-418e-acd5-8f5db7c20d63,1,0,16.737066998757655,16.737066998757655,16.737066998757655,16.737066998757655,16.0,0.008340515818463285,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/0b645dce-4355-439d-9284-9f70f9db8582,1,0,110.3646720002871,110.3646720002871,110.3646720002871,110.3646720002871,16.0,0.008340515818463285,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/result/0b6c73d7-1936-49ae-9b09-80f9ea6bdba9,1,0,218.20186200056924,218.20186200056924,218.20186200056924,218.20186200056924,16.0,0.008340515818463285,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/result/0b7e4afb-1606-4c06-ab4e-bdd73e2afd3b,1,0,222.62261099967873,222.62261099967873,222.62261099967873,222.62261099967873,161.0,0.008340515818463285,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/result/0badd2f7-b0b8-4e36-80d1-ff4adedf5e92,1,0,389.1483879997395,389.1483879997395,389.1483879997395,389.1483879997395,20.0,0.008340515818463285,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/result/0bea5e92-710c-4954-8256-6d67bedc8151,1,0,607.4048310001672,607.4048310001672,607.4048310001672,607.4048310001672,16.0,0.008340515818463285,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/result/0cbcfa22-e0d3-40e8-adb1-f6b3c963ece9,1,0,278.69517499857466,278.69517499857466,278.69517499857466,278.69517499857466,16.0,0.008340515818463285,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/result/0cef5004-3673-4f30-be2b-8b3b61d0f95e,1,0,623.8217960017209,623.8217960017209,623.8217960017209,623.8217960017209,20.0,0.008340515818463285,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/result/0d0d7c09-8cfc-4669-8d41-4e73aa579c11,1,0,156.0498100006953,156.0498100006953,156.0498100006953,156.0498100006953,20.0,0.008340515818463285,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/result/0d17356f-940a-4e98-abb9-6a6991a01db2,1,0,334.465760999592,334.465760999592,334.465760999592,334.465760999592,16.0,0.008340515818463285,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/result/0d607220-2da0-4558-a83e-970e32fc99e6,1,0,2092.932748997555,2092.932748997555,2092.932748997555,2092.932748997555,16.0,0.008340515818463285,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/result/0e4263a6-e277-4a89-ad72-1baad3458e4d,1,0,756.5310460013279,756.5310460013279,756.5310460013279,756.5310460013279,16.0,0.008340515818463285,0.0,760,760,760,760,760,760,760,760,760,760,760
GET,/result/0f4c39e0-e47d-43de-85fb-09dcc42f7494,1,0,590.0557909990312,590.0557909990312,590.0557909990312,590.0557909990312,16.0,0.008340515818463285,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/result/0f586232-79dd-49d5-a669-6734649e241a,1,0,1929.0823169976647,1929.0823169976647,1929.0823169976647,1929.0823169976647,16.0,0.008340515818463285,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/result/0fa033c6-1fd3-478f-b5f1-6b2cde99d1bc,1,0,492.5785259983968,492.5785259983968,492.5785259983968,492.5785259983968,16.0,0.008340515818463285,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/result/106b585f-febe-41d1-9f48-18dc1175f721,1,0,111.39768499924685,111.39768499924685,111.39768499924685,111.39768499924685,16.0,0.008340515818463285,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/result/107d3fc6-3b5e-4ba8-a993-6a41f614922f,1,0,40.66038300152286,40.66038300152286,40.66038300152286,40.66038300152286,16.0,0.008340515818463285,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/result/111c373f-f426-47b5-9518-a8accdc32198,1,0,644.5690429973183,644.5690429973183,644.5690429973183,644.5690429973183,16.0,0.008340515818463285,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,/result/128c2268-4984-46f4-89b6-c45673a9f5c2,1,0,689.2798139997467,689.2798139997467,689.2798139997467,689.2798139997467,16.0,0.008340515818463285,0.0,690,690,690,690,690,690,690,690,690,690,690
GET,/result/133bd162-0bd8-4026-9d5e-dc2c7402f3fc,1,0,117.90170099993702,117.90170099993702,117.90170099993702,117.90170099993702,16.0,0.008340515818463285,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/result/13cc5311-2509-4185-a2bc-62e85f7c2f0c,1,0,121.10365699845715,121.10365699845715,121.10365699845715,121.10365699845715,16.0,0.008340515818463285,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/result/1475a0cb-b34e-4a11-a4ef-03a4c830e6ea,1,0,631.4445540010638,631.4445540010638,631.4445540010638,631.4445540010638,20.0,0.008340515818463285,0.0,630,630,630,630,630,630,630,630,630,630,630
GET,/result/147f56bf-f71e-446c-a667-781303d2488c,1,0,2186.003221999272,2186.003221999272,2186.003221999272,2186.003221999272,16.0,0.008340515818463285,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/result/1658cfbf-52de-4d79-a3fb-68e9167e544d,1,0,837.5836380000692,837.5836380000692,837.5836380000692,837.5836380000692,16.0,0.008340515818463285,0.0,840,840,840,840,840,840,840,840,840,840,840
GET,/result/16e50305-541f-41a9-8ff5-16d7aa9f9353,1,0,92.94318299726001,92.94318299726001,92.94318299726001,92.94318299726001,16.0,0.008340515818463285,0.0,93,93,93,93,93,93,93,93,93,93,93
GET,/result/183d260c-cb98-407a-975e-c34decd066f3,1,0,669.2951139993966,669.2951139993966,669.2951139993966,669.2951139993966,20.0,0.008340515818463285,0.0,670,670,670,670,670,670,670,670,670,670,670
GET,/result/19404f0b-301a-4b75-a841-0a958cd35630,1,0,325.96920799915097,325.96920799915097,325.96920799915097,325.96920799915097,16.0,0.008340515818463285,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/result/19930c3c-9b7a-4dc3-a099-d96f96426c59,1,0,652.7460669967695,652.7460669967695,652.7460669967695,652.7460669967695,161.0,0.008340515818463285,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,/result/1be773c3-d8c3-4f34-8a94-d42ce3536fce,1,0,2086.5973780018976,2086.5973780018976,2086.5973780018976,2086.5973780018976,16.0,0.008340515818463285,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/result/1ce25fc5-02de-4f73-b2fe-26bed23a7cf4,1,0,659.5447159998002,659.5447159998002,659.5447159998002,659.5447159998002,16.0,0.008340515818463285,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/result/1d04a4ec-2751-417e-879f-ad44f7fb41d5,1,0,718.1123660011508,718.1123660011508,718.1123660011508,718.1123660011508,16.0,0.008340515818463285,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,/result/1d424b4b-7298-4e39-af1b-7cce67fba44e,1,0,489.1707380011212,489.1707380011212,489.1707380011212,489.1707380011212,20.0,0.008340515818463285,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/result/1e62ebd3-5124-46f6-a8c5-b423fa329a35,1,0,684.8968759986747,684.8968759986747,684.8968759986747,684.8968759986747,16.0,0.008340515818463285,0.0,680,680,680,680,680,680,680,680,680,680,680
GET,/result/1e9e0de9-da76-4e96-bfb3-ea525381c365,1,0,64.09099500160664,64.09099500160664,64.09099500160664,64.09099500160664,20.0,0.008340515818463285,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/result/2019b578-94f7-4b06-b115-63234d42fd1e,1,0,2028.282017003221,2028.282017003221,2028.282017003221,2028.282017003221,16.0,0.008340515818463285,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/result/2138aff1-77e4-486d-a6f9-5886811ea606,1,0,823.4551470013685,823.4551470013685,823.4551470013685,823.4551470013685,16.0,0.008340515818463285,0.0,820,820,820,820,820,820,820,820,820,820,820
GET,/result/21e88882-6244-49e4-9ff6-b99fe990afd0,1,0,433.31634999776725,433.31634999776725,433.31634999776725,433.31634999776725,20.0,0.008340515818463285,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/result/2275312b-8980-4564-a0ef-2847258532cc,1,0,518.7055239985057,518.7055239985057,518.7055239985057,518.7055239985057,16.0,0.008340515818463285,0.0,520,520,520,520,520,520,520,520,520,520,520
GET,/result/2305e4a6-9faf-4f24-8c80-74224517998d,1,0,591.6276019997895,591.6276019997895,591.6276019997895,591.6276019997895,16.0,0.008340515818463285,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/result/23b80f3a-2a23-4558-945d-da311656bf39,1,0,2073.530441000912,2073.530441000912,2073.530441000912,2073.530441000912,122.0,0.008340515818463285,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/result/2436e581-28c6-48ea-b6f5-903b7013df81,1,0,273.2258389987692,273.2258389987692,273.2258389987692,273.2258389987692,16.0,0.008340515818463285,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/result/2451d420-fdfe-4c9c-84bc-f805a37a922c,1,0,896.923730000708,896.923730000708,896.923730000708,896.923730000708,16.0,0.008340515818463285,0.0,900,900,900,900,900,900,900,900,900,900,900
GET,/result/24f39aaa-1be5-4158-8459-c7ed4d93e79a,1,0,530.7125740000629,530.7125740000629,530.7125740000629,530.7125740000629,16.0,0.008340515818463285,0.0,530,530,530,530,530,530,530,530,530,530,530
GET,/result/256d7356-4c57-41a1-87e5-afbdcd81d439,1,0,1894.9832409998635,1894.9832409998635,1894.9832409998635,1894.9832409998635,161.0,0.008340515818463285,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/result/258331d6-894a-420b-bee9-383103cb7694,1,0,46.26398899927153,46.26398899927153,46.26398899927153,46.26398899927153,16.0,0.008340515818463285,0.0,46,46,46,46,46,46,46,46,46,46,46
GET,/result/25a0bea5-a3fd-465f-801a-ccbc000c8f66,1,0,731.7665369992028,731.7665369992028,731.7665369992028,731.7665369992028,16.0,0.008340515818463285,0.0,730,730,730,730,730,730,730,730,730,730,730
GET,/result/25f7caca-b0a8-421f-91d8-258d54ce92f9,1,0,89.87908999915817,89.87908999915817,89.87908999915817,89.87908999915817,16.0,0.008340515818463285,0.0,90,90,90,90,90,90,90,90,90,90,90
GET,/result/2679891b-86a7-4454-90cc-518022748ef1,1,0,1412.68495300028,1412.68495300028,1412.68495300028,1412.68495300028,16.0,0.008340515818463285,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/result/26925659-13f5-4df4-b1e9-4377d711477c,1,0,745.0490980008908,745.0490980008908,745.0490980008908,745.0490980008908,16.0,0.008340515818463285,0.0,750,750,750,750,750,750,750,750,750,750,750
GET,/result/26bb17f6-140f-441f-81b0-998df993b47a,1,0,829.7406739984581,829.7406739984581,829.7406739984581,829.7406739984581,16.0,0.008340515818463285,0.0,830,830,830,830,830,830,830,830,830,830,830
GET,/result/274aebef-2993-4675-988d-6ef750cba41b,1,0,182.28118299884954,182.28118299884954,182.28118299884954,182.28118299884954,16.0,0.008340515818463285,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/result/275acc74-a9a3-4ea8-80a5-c9b3094ae040,1,0,1393.7213919998612,1393.7213919998612,1393.7213919998612,1393.7213919998612,16.0,0.008340515818463285,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/result/27d0b603-4e6c-4681-98f4-ef122929d8a1,1,0,515.0486240017926,515.0486240017926,515.0486240017926,515.0486240017926,16.0,0.008340515818463285,0.0,520,520,520,520,520,520,520,520,520,520,520
GET,/result/27fe92fe-ec4b-4c54-ae08-4509a61a4807,1,0,1829.4479850010248,1829.4479850010248,1829.4479850010248,1829.4479850010248,16.0,0.008340515818463285,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/result/28025f4c-9ba1-4610-9551-505040052ee1,1,0,112.45304200201645,112.45304200201645,112.45304200201645,112.45304200201645,16.0,0.008340515818463285,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/result/28b016b9-d527-42e1-adee-f1661c670506,1,0,413.7469079978473,413.7469079978473,413.7469079978473,413.7469079978473,16.0,0.008340515818463285,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/result/28ee9681-7764-4418-a83a-c2a72887ca42,1,0,1009.768593001354,1009.768593001354,1009.768593001354,1009.768593001354,16.0,0.008340515818463285,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/result/2925b908-8204-4d9c-9a9e-edddc391f541,1,0,688.1376339988492,688.1376339988492,688.1376339988492,688.1376339988492,20.0,0.008340515818463285,0.0,690,690,690,690,690,690,690,690,690,690,690
GET,/result/2929ef60-7e22-4be5-b54d-178e2cba85c5,1,0,671.4717129980272,671.4717129980272,671.4717129980272,671.4717129980272,16.0,0.008340515818463285,0.0,670,670,670,670,670,670,670,670,670,670,670
GET,/result/29a78189-3d53-44b6-bc48-31344e02b419,1,0,279.10407799936365,279.10407799936365,279.10407799936365,279.10407799936365,20.0,0.008340515818463285,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/result/2a3859b6-f3f4-41c5-b371-1a30392a1783,1,0,1696.4992569992319,1696.4992569992319,1696.4992569992319,1696.4992569992319,16.0,0.008340515818463285,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/result/2a976744-df43-45db-8cf6-d3b14cf81f25,1,0,1853.8413500027673,1853.8413500027673,1853.8413500027673,1853.8413500027673,16.0,0.008340515818463285,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/result/2acd3459-4677-4201-a91c-4bce6bdac377,1,0,1503.2621120008116,1503.2621120008116,1503.2621120008116,1503.2621120008116,20.0,0.008340515818463285,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/result/2b64cc26-4b5f-4863-9ff0-0c3137afb711,1,0,492.6225359995442,492.6225359995442,492.6225359995442,492.6225359995442,20.0,0.008340515818463285,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/result/2c74c2c5-56ca-4c24-9f27-f264a58bff45,1,0,1983.9486919991032,1983.9486919991032,1983.9486919991032,1983.9486919991032,16.0,0.008340515818463285,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/result/2c90da30-3e0f-45fa-a028-d6fe082905cf,1,0,607.2680620018218,607.2680620018218,607.2680620018218,607.2680620018218,20.0,0.008340515818463285,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/result/2cb0ccfd-33bd-485d-a6f6-909453fbd798,1,0,46.38299799989909,46.38299799989909,46.38299799989909,46.38299799989909,16.0,0.008340515818463285,0.0,46,46,46,46,46,46,46,46,46,46,46
GET,/result/2cc25673-ea4f-4e19-a3e1-30c05d0b44e0,1,0,1461.1221560007834,1461.1221560007834,1461.1221560007834,1461.1221560007834,16.0,0.008340515818463285,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/result/2d2d2cba-2ef3-4ede-8236-70f7af75c6d1,1,0,477.10415899928194,477.10415899928194,477.10415899928194,477.10415899928194,16.0,0.008340515818463285,0.0,480,480,480,480,480,480,480,480,480,480,480
GET,/result/2da69d99-52ca-44a1-9475-4d3e1266880c,1,0,447.7959850009938,447.7959850009938,447.7959850009938,447.7959850009938,16.0,0.008340515818463285,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/result/2dce270b-4c11-4611-a0cd-53ad16597ea8,1,0,732.6489789993502,732.6489789993502,732.6489789993502,732.6489789993502,16.0,0.008340515818463285,0.0,730,730,730,730,730,730,730,730,730,730,730
GET,/result/2dd95d70-1750-43ab-9308-174a8b4c849c,1,0,344.1358999989461,344.1358999989461,344.1358999989461,344.1358999989461,20.0,0.008340515818463285,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/result/2de3c4f5-26c6-4c12-880c-4ce57c54cfe2,1,0,1900.238411999453,1900.238411999453,1900.238411999453,1900.238411999453,161.0,0.008340515818463285,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/result/2e535cbf-c2e0-4f9f-87d0-0416728e4349,1,0,2189.2625220025366,2189.2625220025366,2189.2625220025366,2189.2625220025366,16.0,0.008340515818463285,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/result/2e6d47d3-742d-4055-9774-3fe0bf428ceb,1,0,861.9739309979195,861.9739309979195,861.9739309979195,861.9739309979195,20.0,0.008340515818463285,0.0,860,860,860,860,860,860,860,860,860,860,860
GET,/result/2e9f6028-564b-44c7-bd51-d1259ffeb3e1,1,0,356.6007580011501,356.6007580011501,356.6007580011501,356.6007580011501,16.0,0.008340515818463285,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/result/30633a66-a6da-48a5-b637-238b11251681,1,0,648.0315700027859,648.0315700027859,648.0315700027859,648.0315700027859,16.0,0.008340515818463285,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,/result/307fad81-672b-45ac-8b56-a546bd1aab5c,1,0,1361.0126710009354,1361.0126710009354,1361.0126710009354,1361.0126710009354,16.0,0.008340515818463285,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/result/30a3d7d9-fb0e-43a4-81e5-cfe4ce8b5b54,1,0,126.3701290008612,126.3701290008612,126.3701290008612,126.3701290008612,20.0,0.008340515818463285,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/result/30c73ca0-72bd-4711-97b3-c8fc7d27ea08,1,0,1479.4733250018908,1479.4733250018908,1479.4733250018908,1479.4733250018908,16.0,0.008340515818463285,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/result/30e69b33-6a29-4627-8236-46407db355c1,1,0,92.66396600287408,92.66396600287408,92.66396600287408,92.66396600287408,16.0,0.008340515818463285,0.0,93,93,93,93,93,93,93,93,93,93,93
GET,/result/310a76e0-c584-498d-872c-8863882950d3,1,0,1053.8085350017354,1053.8085350017354,1053.8085350017354,1053.8085350017354,20.0,0.008340515818463285,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/result/315a9442-9493-4a86-bf20-d3670fbcc468,1,0,640.0193879999279,640.0193879999279,640.0193879999279,640.0193879999279,20.0,0.008340515818463285,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,/result/317658e7-1bbb-4961-a077-4b88d4b8ed17,1,0,590.367974997207,590.367974997207,590.367974997207,590.367974997207,16.0,0.008340515818463285,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/result/31ff45cd-daed-42ed-9a2e-265f4a7cb745,1,0,100.9647920000134,100.9647920000134,100.9647920000134,100.9647920000134,16.0,0.008340515818463285,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/result/323f2de1-26fc-4852-9699-3b4e69abe00b,1,0,431.4882899998338,431.4882899998338,431.4882899998338,431.4882899998338,16.0,0.008340515818463285,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/result/330bf5e3-16fe-4e51-acfa-618280b3be5c,1,0,2700.4869550000876,2700.4869550000876,2700.4869550000876,2700.4869550000876,16.0,0.008340515818463285,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/result/33716fec-7511-45cf-9382-d4d03d8b1f6a,1,0,104.5464320013707,104.5464320013707,104.5464320013707,104.5464320013707,16.0,0.008340515818463285,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/result/33b0ec40-b3e6-4bfe-bd1e-06cfd19fe75c,1,0,505.64061899785884,505.64061899785884,505.64061899785884,505.64061899785884,16.0,0.008340515818463285,0.0,510,510,510,510,510,510,510,510,510,510,510
