Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/result/08ef6730-b9ee-4969-9882-d6bfb87eae27,1,0,52.554881000105524,52.554881000105524,52.554881000105524,52.554881000105524,16.0,0.008347607108252041,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/result/0946f1a0-a090-43ad-b98a-6824b81afd8e,1,0,614.1472310009704,614.1472310009704,614.1472310009704,614.1472310009704,94.0,0.008347607108252041,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/result/09d57e98-3501-4c7c-bcd2-f92184a64bae,1,0,491.2453060023836,491.2453060023836,491.2453060023836,491.2453060023836,161.0,0.008347607108252041,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/result/0a19694a-f34e-4b08-ae37-d719ce7de181,1,0,67.87091599835549,67.87091599835549,67.87091599835549,67.87091599835549,16.0,0.008347607108252041,0.0,68,68,68,68,68,68,68,68,68,68,68
GET,/result/0a5d2e01-7c7a-4261-aa7d-6c02c2b80cab,1,0,290.8201909995114,290.8201909995114,290.8201909995114,290.8201909995114,20.0,0.008347607108252041,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/result/0a7d3764-384c-430a-945a-4413656d2570,1,0,903.4608179972565,903.4608179972565,903.4608179972565,903.4608179972565,16.0,0.008347607108252041,0.0,900,900,900,900,900,900,900,900,900,900,900
GET,/result/0a906eaf-0a48-4507-9574-3cfcc4f5a4c7,1,0,71.31370400020387,71.31370400020387,71.31370400020387,71.31370400020387,16.0,0.008347607108252041,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/result/0afc14c3-da17-4f93-b041-77b5d5f71821,1,0,920.8001199986029,920.8001199986029,920.8001199986029,920.8001199986029,16.0,0.008347607108252041,0.0,920,920,920,920,920,920,920,920,920,920,920
GET,/result/0bb63eb5-61a3-44f5-a4be-e4b4352e28a2,1,0,1377.992808000272,1377.992808000272,1377.992808000272,1377.992808000272,20.0,0.008347607108252041,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/result/0c3578ec-b876-4d03-be3d-f6820525e5eb,1,0,219.1158660025394,219.1158660025394,219.1158660025394,219.1158660025394,16.0,0.008347607108252041,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/result/0cf0df3c-43b3-403c-867a-24657aaab751,1,0,1475.2653869982169,1475.2653869982169,1475.2653869982169,1475.2653869982169,16.0,0.008347607108252041,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/result/0d208013-4fd1-4c8d-9a9f-ba4070e8084e,1,0,29.690618997847196,29.690618997847196,29.690618997847196,29.690618997847196,16.0,0.008347607108252041,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/result/0d30f0d7-34bf-4e2c-8c2f-1a06a7838761,1,0,58.072392999747535,58.072392999747535,58.072392999747535,58.072392999747535,16.0,0.008347607108252041,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/result/0d552118-3bc7-4af2-9346-cd85abc98cc5,1,0,1322.763311000017,1322.763311000017,1322.763311000017,1322.763311000017,20.0,0.008347607108252041,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/result/0da1401d-f855-4615-8950-8b499ed8b833,1,0,599.7542629993404,599.7542629993404,599.7542629993404,599.7542629993404,161.0,0.008347607108252041,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/result/0de7833d-46e7-4286-b2df-3794aedf49ef,1,0,62.35611300144228,62.35611300144228,62.35611300144228,62.35611300144228,16.0,0.008347607108252041,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/result/0e2f81b7-b72d-4474-8b1b-63b2d6390865,1,0,942.8585030000249,942.8585030000249,942.8585030000249,942.8585030000249,16.0,0.008347607108252041,0.0,940,940,940,940,940,940,940,940,940,940,940
GET,/result/0ea7ae01-602b-48b7-879e-bf837e919307,1,1,2821.622016999754,2821.622016999754,2821.622016999754,2821.622016999754,0.0,0.008347607108252041,0.008347607108252041,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/result/0f2d93b1-8bca-47aa-bb4a-59ca114a3458,1,0,632.8351170013775,632.8351170013775,632.8351170013775,632.8351170013775,16.0,0.008347607108252041,0.0,630,630,630,630,630,630,630,630,630,630,630
GET,/result/0f884a61-f8e8-4244-b3e2-d0854404d863,1,0,2333.0630980017304,2333.0630980017304,2333.0630980017304,2333.0630980017304,16.0,0.008347607108252041,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/result/0fdd3546-be58-4843-8b7f-05e4f843cc4b,1,0,874.1221760028566,874.1221760028566,874.1221760028566,874.1221760028566,16.0,0.008347607108252041,0.0,870,870,870,870,870,870,870,870,870,870,870
GET,/result/1039dd23-2353-43b3-ad7d-498abf9fb4a3,1,0,2359.321762000036,2359.321762000036,2359.321762000036,2359.321762000036,20.0,0.008347607108252041,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/result/1055be19-4d69-43a5-af7b-4115d15b4714,1,0,62.45715299883159,62.45715299883159,62.45715299883159,62.45715299883159,16.0,0.008347607108252041,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/result/105bf418-cffd-49b9-bbbf-cf54ac96ff2d,1,0,1635.2118870017875,1635.2118870017875,1635.2118870017875,1635.2118870017875,16.0,0.008347607108252041,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/result/10b2b45f-b55a-4c8c-ae44-f6490be2265a,1,0,704.4287139979133,704.4287139979133,704.4287139979133,704.4287139979133,16.0,0.008347607108252041,0.0,700,700,700,700,700,700,700,700,700,700,700
GET,/result/10d49402-4ba6-4183-9bb9-9d891f33beb1,1,1,2822.6322699993034,2822.6322699993034,2822.6322699993034,2822.6322699993034,0.0,0.008347607108252041,0.008347607108252041,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/result/1124f5b0-8a73-406a-9a87-6f40c5be725f,1,0,866.7571259975375,866.7571259975375,866.7571259975375,866.7571259975375,16.0,0.008347607108252041,0.0,870,870,870,870,870,870,870,870,870,870,870
GET,/result/11f2a058-cb7a-40b1-8e00-e16e7c9a7d8e,1,0,2640.0855159990897,2640.0855159990897,2640.0855159990897,2640.0855159990897,161.0,0.008347607108252041,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/result/1267f462-5fd9-453f-a050-444f0b33e140,1,0,22.33530699959374,22.33530699959374,22.33530699959374,22.33530699959374,16.0,0.008347607108252041,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/result/14171712-4e77-41fc-af6c-e75beb536ab3,1,0,2147.503031999804,2147.503031999804,2147.503031999804,2147.503031999804,16.0,0.008347607108252041,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/result/1439f65c-7199-4584-935f-c89228caa972,1,0,2127.2917709975445,2127.2917709975445,2127.2917709975445,2127.2917709975445,161.0,0.008347607108252041,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/result/14a78f4f-c924-40ba-bfc7-3d740c59a202,1,0,1269.8946820019046,1269.8946820019046,1269.8946820019046,1269.8946820019046,161.0,0.008347607108252041,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/result/156ce73c-609f-4377-99f8-808ebb74ec40,1,0,919.2616940017615,919.2616940017615,919.2616940017615,919.2616940017615,20.0,0.008347607108252041,0.0,920,920,920,920,920,920,920,920,920,920,920
GET,/result/15a52065-03d6-4a8a-b247-4258e764b95b,1,0,2865.8151350027765,2865.8151350027765,2865.8151350027765,2865.8151350027765,161.0,0.008347607108252041,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/result/15be552a-d574-4f22-bbf0-ff1bb26ce316,1,1,2822.8136229990923,2822.8136229990923,2822.8136229990923,2822.8136229990923,0.0,0.008347607108252041,0.008347607108252041,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/result/15d8e2f6-669e-4d44-a76b-75b04ad823a3,1,0,337.4777709977934,337.4777709977934,337.4777709977934,337.4777709977934,16.0,0.008347607108252041,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/result/164a4170-bc99-4a60-afbb-0c9416266b38,1,0,1949.0029029984726,1949.0029029984726,1949.0029029984726,1949.0029029984726,16.0,0.008347607108252041,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/result/16d898da-31cd-4e3e-b5fb-595218516afd,1,0,643.6166530002083,643.6166530002083,643.6166530002083,643.6166530002083,16.0,0.008347607108252041,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,/result/171d95dd-8e6a-4c0b-9432-b72614975625,1,0,2355.0977829982003,2355.0977829982003,2355.0977829982003,2355.0977829982003,16.0,0.008347607108252041,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/result/172309d2-1f74-49d7-a707-2b17b1ff4ceb,1,0,1162.4719690007623,1162.4719690007623,1162.4719690007623,1162.4719690007623,16.0,0.008347607108252041,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/result/174cbd87-a402-49a2-ad3c-11f69df7a8d0,1,0,835.7534950009722,835.7534950009722,835.7534950009722,835.7534950009722,16.0,0.008347607108252041,0.0,840,840,840,840,840,840,840,840,840,840,840
GET,/result/18484ac6-29aa-46f4-a8ed-4e32a720ca89,1,0,838.279206000152,838.279206000152,838.279206000152,838.279206000152,16.0,0.008347607108252041,0.0,840,840,840,840,840,840,840,840,840,840,840
GET,/result/1898079c-7cb3-403f-88d9-cecde2278942,1,0,292.4413779983297,292.4413779983297,292.4413779983297,292.4413779983297,20.0,0.008347607108252041,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/result/191793b3-ee72-4b3f-ab0b-a5cb66694be9,1,0,1874.0034449983796,1874.0034449983796,1874.0034449983796,1874.0034449983796,161.0,0.008347607108252041,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/result/19472ece-f41c-4c2a-a651-319287edd687,1,0,975.1711859971692,975.1711859971692,975.1711859971692,975.1711859971692,16.0,0.008347607108252041,0.0,980,980,980,980,980,980,980,980,980,980,980
GET,/result/194f7275-c0c9-4a12-b9cb-2d14869fe734,1,0,664.3362440008787,664.3362440008787,664.3362440008787,664.3362440008787,20.0,0.008347607108252041,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/result/19b1306d-5b3f-42ac-8c9c-8f5e7bc4ca73,1,0,104.35086100187618,104.35086100187618,104.35086100187618,104.35086100187618,16.0,0.008347607108252041,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/result/1a631198-e172-4f3f-9ae5-5cf450a1b916,1,0,2069.418126997334,2069.418126997334,2069.418126997334,2069.418126997334,16.0,0.008347607108252041,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/result/1a9940ff-52b9-4df4-b2d5-5c25aef2d85a,1,0,392.4838840030134,392.4838840030134,392.4838840030134,392.4838840030134,94.0,0.008347607108252041,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/result/1b58eebc-418c-478c-9cd5-2b827e2c39bb,1,0,1737.8473449971352,1737.8473449971352,1737.8473449971352,1737.8473449971352,20.0,0.008347607108252041,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/result/1b6f9d2e-fefe-442d-8b10-f277b26194de,1,0,1788.2188559997303,1788.2188559997303,1788.2188559997303,1788.2188559997303,16.0,0.008347607108252041,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/result/1bd2e5d8-0d64-4f0b-9ce5-1d5363524457,1,0,1357.9360779986018,1357.9360779986018,1357.9360779986018,1357.9360779986018,20.0,0.008347607108252041,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/result/1c2a922f-109a-4700-b069-77aace87a647,1,0,930.1279169994814,930.1279169994814,930.1279169994814,930.1279169994814,16.0,0.008347607108252041,0.0,930,930,930,930,930,930,930,930,930,930,930
GET,/result/1c5c7c80-4df2-406c-bd69-fab6cfbbbb0f,1,0,835.5026629978966,835.5026629978966,835.5026629978966,835.5026629978966,16.0,0.008347607108252041,0.0,840,840,840,840,840,840,840,840,840,840,840
GET,/result/1d1df31e-c6c4-41ea-99ac-92d1c0c3ed40,1,0,3009.2776409983344,3009.2776409983344,3009.2776409983344,3009.2776409983344,16.0,0.008347607108252041,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/result/1ec0b9ac-4df4-496b-91c4-f86fe989bdb1,1,0,120.47340100252768,120.47340100252768,120.47340100252768,120.47340100252768,16.0,0.008347607108252041,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/result/1f1dc7df-7bc8-4e5a-ad34-2eab9eb18ef7,1,0,1273.0286190017068,1273.0286190017068,1273.0286190017068,1273.0286190017068,20.0,0.008347607108252041,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/result/1f25f57c-2cdb-4652-ba5f-1f209177cdcd,1,0,842.2687610000139,842.2687610000139,842.2687610000139,842.2687610000139,16.0,0.008347607108252041,0.0,840,840,840,840,840,840,840,840,840,840,840
GET,/result/1f31ae4e-cfcd-4d7e-9571-4e9b9fa078d4,1,0,597.9965670012461,597.9965670012461,597.9965670012461,597.9965670012461,20.0,0.008347607108252041,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/result/1ff2694d-ffb4-4f39-b545-aafa0d8ed453,1,0,108.590882999124,108.590882999124,108.590882999124,108.590882999124,161.0,0.008347607108252041,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/result/20997a2a-cc31-4672-ab9c-26316d1b3b04,1,0,560.4726189994835,560.4726189994835,560.4726189994835,560.4726189994835,20.0,0.008347607108252041,0.0,560,560,560,560,560,560,560,560,560,560,560
GET,/result/2214941d-26ec-4dbd-bded-57112e3a5868,1,0,546.89490400051,546.89490400051,546.89490400051,546.89490400051,20.0,0.008347607108252041,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/result/224ba927-2713-4654-8e7f-70248f45c83d,1,0,945.6853570009116,945.6853570009116,945.6853570009116,945.6853570009116,94.0,0.008347607108252041,0.0,950,950,950,950,950,950,950,950,950,950,950
GET,/result/22c44d33-5622-41a5-b1bd-aee2b2b1aec5,1,0,2301.425877998554,2301.425877998554,2301.425877998554,2301.425877998554,16.0,0.008347607108252041,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/result/22e69701-7fbe-4de6-b38a-c8cecf21ee84,1,1,1932.9651539992483,1932.9651539992483,1932.9651539992483,1932.9651539992483,0.0,0.008347607108252041,0.008347607108252041,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/result/231257bd-5a83-46b0-bd31-16877c29aef3,1,0,2367.0886859981692,2367.0886859981692,2367.0886859981692,2367.0886859981692,94.0,0.008347607108252041,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/result/2332ff7d-bfa7-4df2-8d11-d7c8bb6c31a8,1,0,565.7107580009324,565.7107580009324,565.7107580009324,565.7107580009324,16.0,0.008347607108252041,0.0,570,570,570,570,570,570,570,570,570,570,570
GET,/result/23982797-3112-4094-9bcb-fbc4f00bece4,1,0,2469.3738319983822,2469.3738319983822,2469.3738319983822,2469.3738319983822,16.0,0.008347607108252041,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/result/2547391a-c264-4a7d-bf0a-53dabd3db5ba,1,0,1131.3687040019431,1131.3687040019431,1131.3687040019431,1131.3687040019431,16.0,0.008347607108252041,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/result/258f3c54-750e-4cc0-bbad-29b26e1ac706,1,0,649.1057800012641,649.1057800012641,649.1057800012641,649.1057800012641,16.0,0.008347607108252041,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,/result/25912ed2-eccb-4379-a204-ba5f80ac20de,1,0,1007.5966289987264,1007.5966289987264,1007.5966289987264,1007.5966289987264,16.0,0.008347607108252041,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/result/26ff5524-8d9c-4efd-881f-82be0eaf1916,1,0,887.8919720009435,887.8919720009435,887.8919720009435,887.8919720009435,16.0,0.008347607108252041,0.0,890,890,890,890,890,890,890,890,890,890,890
GET,/result/281ced30-1382-4337-9afa-aca0e7eecb61,1,0,886.3968789992214,886.3968789992214,886.3968789992214,886.3968789992214,16.0,0.008347607108252041,0.0,890,890,890,890,890,890,890,890,890,890,890
GET,/result/282004bd-46d0-450e-bc8f-35ed1e85ff6e,1,0,50.07125300107873,50.07125300107873,50.07125300107873,50.07125300107873,16.0,0.008347607108252041,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/result/284d5add-a220-41af-8b5a-592c70b093ef,1,1,2505.8213289994455,2505.8213289994455,2505.8213289994455,2505.8213289994455,0.0,0.008347607108252041,0.008347607108252041,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/result/2965c320-6342-493c-ba60-1e9581150616,1,0,1964.692894001928,1964.692894001928,1964.692894001928,1964.692894001928,161.0,0.008347607108252041,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/result/2a46b615-5a83-4563-bc86-306f8af5baf0,1,0,901.8593719993078,901.8593719993078,901.8593719993078,901.8593719993078,16.0,0.008347607108252041,0.0,900,900,900,900,900,900,900,900,900,900,900
GET,/result/2b5dba40-3e85-45e4-adb3-3596b19fa8b6,1,0,2406.340588997409,2406.340588997409,2406.340588997409,2406.340588997409,20.0,0.008347607108252041,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/result/2b631c11-6d9d-405e-9ed2-6906139945f4,1,0,291.1187309982779,291.1187309982779,291.1187309982779,291.1187309982779,16.0,0.008347607108252041,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/result/2c1f5998-7223-46c0-ac72-7ff3c0e7c07c,1,0,2046.3544399972307,2046.3544399972307,2046.3544399972307,2046.3544399972307,16.0,0.008347607108252041,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/result/2c7a84a3-e40a-4313-89f1-ffd00dcbf7cb,1,0,1227.5394669995876,1227.5394669995876,1227.5394669995876,1227.5394669995876,16.0,0.008347607108252041,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/result/2d643851-d0ff-44b8-9b38-ce29eeca4e52,1,0,254.29269399683108,254.29269399683108,254.29269399683108,254.29269399683108,16.0,0.008347607108252041,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/result/2d96bac6-2ba3-4474-bc04-33b2eb60389e,1,0,162.98272899803123,162.98272899803123,162.98272899803123,162.98272899803123,16.0,0.008347607108252041,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/result/2dafa7d9-ce43-4aea-ac74-16325f7008a8,1,0,807.8041660010058,807.8041660010058,807.8041660010058,807.8041660010058,16.0,0.008347607108252041,0.0,810,810,810,810,810,810,810,810,810,810,810
GET,/result/2dcd83f4-ee87-4ca2-b64a-c838f8cd1ca5,1,0,42.90849199969671,42.90849199969671,42.90849199969671,42.90849199969671,16.0,0.008347607108252041,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/result/2e090cb0-5e5c-4665-96ad-24e9226b4345,1,0,46.78007900292869,46.78007900292869,46.78007900292869,46.78007900292869,16.0,0.008347607108252041,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/result/2e92dbed-7ed5-4e18-b0ab-c4f519965a39,1,0,871.3278739996895,871.3278739996895,871.3278739996895,871.3278739996895,16.0,0.008347607108252041,0.0,870,870,870,870,870,870,870,870,870,870,870
GET,/result/2ea59e73-e21e-46dc-afdc-a855258a1ebe,1,0,45.832793999579735,45.832793999579735,45.832793999579735,45.832793999579735,16.0,0.008347607108252041,0.0,46,46,46,46,46,46,46,46,46,46,46
GET,/result/2eb2ffc7-4816-4cf0-9df4-08d562659f60,1,0,1729.941047000466,1729.941047000466,1729.941047000466,1729.941047000466,16.0,0.008347607108252041,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/result/2edbbfa0-7555-471f-81e3-ab52596e67f9,1,0,1272.2698219986341,1272.2698219986341,1272.2698219986341,1272.2698219986341,16.0,0.008347607108252041,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/result/2efea2c0-2787-463c-8fdb-83d27e04e96d,1,0,650.8846220021951,650.8846220021951,650.8846220021951,650.8846220021951,20.0,0.008347607108252041,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,/result/2f233784-4705-4fbb-9871-204a2595821b,1,0,1637.99639899662,1637.99639899662,1637.99639899662,1637.99639899662,16.0,0.008347607108252041,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/result/2f5ccddc-6886-4268-bc72-7fe20284c009,1,0,2336.392708999483,2336.392708999483,2336.392708999483,2336.392708999483,122.0,0.008347607108252041,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/result/2f74ae89-4139-49b3-a50a-be488f6444a0,1,0,102.67519600165542,102.67519600165542,102.67519600165542,102.67519600165542,16.0,0.008347607108252041,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/result/2f7c4f16-0715-4bb3-bfa2-7bc666bc48de,1,0,1967.3150620001252,1967.3150620001252,1967.3150620001252,1967.3150620001252,20.0,0.008347607108252041,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/result/302e06d6-1a61-4fa7-8d3c-65873ed3b4f6,1,1,2512.0430550014134,2512.0430550014134,2512.0430550014134,2512.0430550014134,0.0,0.008347607108252041,0.008347607108252041,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/result/3230ff30-c054-4f44-ae14-a5c895ed5e69,1,0,950.1812620001147,950.1812620001147,950.1812620001147,950.1812620001147,16.0,0.008347607108252041,0.0,950,950,950,950,950,950,950,950,950,950,950
GET,/result/33799798-9fe4-4d7d-8fad-62e246d4bba3,1,0,979.2135520001466,979.2135520001466,979.2135520001466,979.2135520001466,16.0,0.008347607108252041,0.0,980,980,980,980,980,980,980,980,980,980,980
GET,/result/34177042-3899-42df-ab34-0fc8ca0f85f6,1,0,2421.994069998618,2421.994069998618,2421.994069998618,2421.994069998618,16.0,0.008347607108252041,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/result/353be67c-8a52-4a4f-b67e-36cb42a8c40e,1,0,3419.9700400022266,3419.9700400022266,3419.9700400022266,3419.9700400022266,16.0,0.008347607108252041,0.0,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
GET,/result/356f8d33-9dee-482f-9085-721ba2560af2,1,0,67.47987699782243,67.47987699782243,67.47987699782243,67.47987699782243,16.0,0.008347607108252041,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/result/35718ee9-5d6f-4520-abfb-c10151802c19,1,0,370.1028479990782,370.1028479990782,370.1028479990782,370.1028479990782,20.0,0.008347607108252041,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/result/35a88c15-3c74-4165-b21e-545446ce8106,1,0,1660.2856130011787,1660.2856130011787,1660.2856130011787,1660.2856130011787,161.0,0.008347607108252041,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/result/35f8cd7f-0824-4f92-9d19-f1e67a4d7328,1,0,273.06453900018823,273.06453900018823,273.06453900018823,273.06453900018823,20.0,0.008347607108252041,0.0,270,270,270,270,270,270,270,270,270,270,270
